marker,time,tag,x,y,z,anchors,a_1311,a_1592,a_2713,a_8006,a_18178
2,43:49.2,2,740,1638,0,5,928,193,471,511,594
2,43:49.2,52630,753,1654,0,5,888,186,470,554,589
2,43:49.2,1,750,1659,0,5,904,212,470,651,565
2,43:49.2,2,740,1638,0,5,924,193,469,515,597
2,43:49.2,52630,753,1653,0,5,888,185,473,551,583
2,43:49.4,1,750,1659,0,5,902,209,470,647,569
2,43:49.4,2,739,1638,0,5,925,194,469,512,598
2,43:49.4,52630,753,1653,0,5,887,185,464,553,583
2,43:49.4,1,751,1659,0,5,901,212,466,647,571
2,43:49.4,2,739,1637,0,5,928,191,470,515,602
2,43:49.4,52630,752,1653,0,5,886,186,467,554,587
2,43:49.4,1,751,1659,0,5,902,210,469,655,574
2,43:49.4,2,739,1637,0,5,926,196,468,509,597
2,43:49.4,52630,752,1654,0,5,886,185,489,552,584
2,43:49.5,1,750,1659,0,5,902,211,470,651,568
2,43:49.5,2,739,1636,0,5,928,189,469,512,598
2,43:49.5,52630,752,1654,0,5,884,184,486,553,578
2,43:49.5,1,750,1659,0,5,898,212,471,655,568
2,43:49.5,2,739,1636,0,5,925,189,469,513,598
2,43:49.5,52630,752,1654,0,5,886,185,470,552,582
2,43:49.6,1,750,1659,0,5,900,212,469,664,569
2,43:49.6,2,738,1636,0,5,926,192,466,514,600
2,43:49.6,52630,752,1654,0,5,887,187,462,553,588
2,43:49.6,1,750,1659,0,5,903,211,465,643,572
2,43:49.6,2,736,1636,0,5,927,194,469,513,600
2,43:49.6,52630,752,1654,0,5,885,183,465,559,586
2,43:49.6,1,751,1660,0,5,901,211,467,652,570
2,43:49.6,2,737,1637,0,5,926,191,468,511,600
2,43:49.6,52630,752,1654,0,5,886,186,469,556,578
2,43:49.7,1,751,1659,0,5,899,213,471,654,572
2,43:49.7,2,738,1637,0,5,924,191,467,510,604
2,43:49.7,52630,752,1655,0,5,890,184,469,556,577
2,43:49.7,1,751,1659,0,5,899,211,467,655,574
2,43:49.7,2,738,1637,0,5,935,191,469,514,604
2,43:49.7,52630,753,1654,0,5,890,184,466,553,576
2,43:49.8,1,751,1659,0,5,902,210,471,654,577
2,43:49.8,2,738,1637,0,5,924,193,467,509,601
2,43:49.8,52630,750,1653,0,5,889,185,469,553,582
2,43:49.8,1,752,1659,0,5,900,211,470,653,568
2,43:49.8,2,738,1638,0,5,931,190,469,511,602
2,43:49.8,52630,750,1653,0,5,886,185,470,554,584
2,43:49.9,1,752,1659,0,5,899,215,472,651,567
2,43:49.9,2,738,1638,0,5,927,195,468,514,602
2,43:49.9,52630,751,1653,0,5,887,184,470,555,583
2,43:49.9,1,752,1659,0,5,899,214,465,659,568
2,43:49.9,2,736,1638,0,5,927,193,469,512,605
2,43:49.9,52630,751,1653,0,5,886,183,468,556,590
2,43:49.9,1,752,1658,0,5,900,212,465,658,567
2,43:49.9,2,735,1639,0,5,922,192,468,514,604
2,43:49.9,52630,751,1653,0,5,887,185,468,555,589
2,43:50.0,1,752,1658,0,5,901,215,467,654,573
2,43:50.0,2,736,1638,0,5,925,192,466,513,605
2,43:50.0,52630,752,1653,0,5,886,186,470,554,584
2,43:50.0,1,752,1658,0,5,903,212,469,663,570
2,43:50.0,2,736,1638,0,5,925,193,469,510,600
2,43:50.0,52630,752,1654,0,5,887,185,469,552,584
2,43:50.1,1,752,1658,0,5,900,211,469,659,570
2,43:50.1,2,737,1638,0,5,927,191,469,511,606
2,43:50.1,52630,753,1653,0,5,889,187,466,552,587
2,43:50.1,1,752,1659,0,5,897,211,467,646,578
2,43:50.1,2,737,1638,0,5,922,193,470,514,600
2,43:50.1,52630,753,1653,0,5,886,187,469,554,589
2,43:50.2,1,751,1659,0,5,902,211,470,652,568
2,43:50.2,2,737,1638,0,5,931,194,470,512,601
2,43:50.2,52630,753,1653,0,5,887,185,472,553,590
2,43:50.2,1,751,1659,0,5,900,210,467,654,572
2,43:50.2,2,738,1638,0,5,931,194,467,517,600
2,43:50.2,52630,753,1653,0,5,887,184,464,552,589
2,43:50.3,1,751,1659,0,5,901,211,469,654,571
2,43:50.3,2,738,1638,0,5,926,191,468,513,605
2,43:50.3,52630,753,1653,0,5,887,185,467,556,589
2,43:50.3,1,751,1658,0,5,904,213,469,650,572
2,43:50.3,2,738,1638,0,5,928,192,469,515,602
2,43:50.3,52630,754,1652,0,5,888,185,469,554,589
2,43:50.3,1,750,1659,0,5,901,212,469,659,565
2,43:50.3,2,738,1638,0,5,930,191,469,513,604
2,43:50.3,52630,755,1652,0,5,889,188,469,557,583
2,43:50.4,1,751,1659,0,5,898,211,467,652,572
2,43:50.4,2,738,1638,0,5,932,191,465,513,601
2,43:50.4,52630,755,1652,0,5,887,185,464,555,585
2,43:50.4,1,751,1659,0,5,901,210,473,655,570
2,43:50.4,2,738,1638,0,5,934,193,468,508,604
2,43:50.4,52630,755,1653,0,5,888,185,467,552,586
2,43:50.5,1,751,1659,0,5,901,209,469,651,569
2,43:50.5,2,739,1638,0,5,928,192,470,511,597
2,43:50.5,52630,754,1653,0,5,890,187,470,552,582
2,43:50.5,1,750,1659,0,5,902,209,466,651,574
2,43:50.5,2,744,1638,0,5,931,195,468,511,598
2,43:50.5,52630,754,1654,0,5,887,187,467,555,586
2,43:50.5,1,751,1659,0,5,903,210,469,652,571
2,43:50.5,2,744,1638,0,5,928,193,469,512,602
2,43:50.5,52630,753,1655,0,5,888,186,468,553,587
2,43:50.6,1,751,1658,0,5,902,211,468,650,571
2,43:50.6,2,742,1637,0,5,926,189,470,512,602
2,43:50.6,52630,753,1656,0,5,885,188,468,555,584
2,43:50.7,1,751,1657,0,5,900,209,469,653,570
2,43:50.7,2,742,1637,0,5,933,189,468,550,598
2,43:50.7,52630,753,1655,0,5,888,185,467,555,585
2,43:50.7,1,751,1658,0,5,899,212,469,656,568
2,43:50.7,2,741,1637,0,5,930,193,468,521,601
2,43:50.7,52630,753,1655,0,5,887,186,466,552,586
2,43:50.7,1,752,1658,0,5,900,212,472,649,570
2,43:50.7,2,741,1637,0,5,925,191,469,515,599
2,43:50.7,52630,753,1655,0,5,887,187,489,554,585
2,43:50.7,1,752,1659,0,5,901,212,469,652,568
2,43:50.7,2,740,1636,0,5,925,194,468,514,598
2,43:50.7,52630,753,1654,0,5,888,185,487,556,585
2,43:50.8,1,751,1659,0,5,900,212,469,653,569
2,43:50.8,2,741,1636,0,5,923,193,464,511,599
2,43:50.8,52630,753,1654,0,5,886,187,468,556,583
2,43:50.9,1,751,1659,0,5,896,211,467,652,575
2,43:50.9,2,741,1636,0,5,921,193,472,516,603
2,43:50.9,52630,753,1654,0,5,886,186,465,553,586
2,43:50.9,1,751,1659,0,5,898,212,469,653,568
2,43:50.9,2,741,1636,0,5,930,190,468,515,597
2,43:50.9,52630,754,1654,0,5,884,189,472,554,581
2,43:50.9,1,751,1659,0,5,901,208,469,658,571
2,43:50.9,2,741,1636,0,5,934,191,469,551,598
2,43:50.9,52630,753,1654,0,5,886,188,468,554,584
2,43:51.0,1,752,1658,0,5,900,210,469,660,571
2,43:51.0,2,741,1636,0,5,930,193,468,520,601
2,43:51.0,52630,754,1653,0,5,888,186,466,553,586
2,43:51.0,1,751,1658,0,5,899,212,468,652,571
2,43:51.0,2,740,1636,0,5,928,192,469,514,595
2,43:51.0,52630,754,1652,0,5,887,184,470,552,583
2,43:51.1,1,751,1658,0,5,900,211,470,651,572
2,43:51.1,2,739,1636,0,5,933,189,469,514,596
2,43:51.1,52630,754,1653,0,5,884,185,467,557,586
2,43:51.2,1,751,1658,0,5,900,212,469,652,570
2,43:51.2,2,739,1636,0,5,925,193,465,513,601
2,43:51.2,52630,754,1652,0,5,886,185,466,559,586
2,43:51.2,1,751,1658,0,5,901,212,468,655,573
2,43:51.2,2,739,1636,0,5,927,196,469,509,600
2,43:51.2,52630,754,1652,0,5,883,186,467,554,585
2,43:51.2,1,751,1659,0,5,898,210,471,660,568
2,43:51.2,2,739,1635,0,5,927,192,466,511,599
2,43:51.2,52630,753,1653,0,5,886,185,470,550,584
2,43:51.3,1,751,1659,0,5,898,213,470,652,571
2,43:51.3,2,738,1636,0,5,928,192,464,513,603
2,43:51.3,52630,753,1653,0,5,886,184,467,551,581
2,43:51.3,1,751,1658,0,5,899,212,463,651,573
2,43:51.3,2,738,1635,0,5,925,196,466,510,603
2,43:51.3,52630,753,1653,0,5,883,184,466,552,589
2,43:51.3,1,751,1658,0,5,899,214,468,655,571
2,43:51.3,2,738,1636,0,5,926,191,467,514,601
2,43:51.3,52630,753,1653,0,5,884,183,468,553,585
2,43:51.4,1,751,1658,0,5,900,212,469,649,571
2,43:51.4,2,737,1636,0,5,928,194,467,513,599
2,43:51.4,52630,753,1653,0,5,882,187,467,554,582
2,43:51.5,1,750,1658,0,5,901,210,469,646,569
2,43:51.5,2,738,1636,0,5,935,192,468,511,600
2,43:51.5,52630,750,1652,0,5,889,183,464,553,585
2,43:51.5,1,750,1658,0,5,899,211,469,653,571
2,43:51.5,2,738,1636,0,5,928,191,469,509,595
2,43:51.5,52630,751,1653,0,5,887,186,468,553,588
2,43:51.5,1,750,1658,0,5,900,212,467,649,572
2,43:51.5,2,736,1636,0,5,929,192,469,510,597
2,43:51.5,52630,751,1653,0,5,886,185,465,553,584
2,43:51.5,1,751,1659,0,5,901,211,471,660,576
2,43:51.5,2,735,1636,0,5,929,190,468,512,598
2,43:51.5,52630,751,1653,0,5,885,185,466,552,587
2,43:51.6,1,751,1658,0,5,901,215,467,652,578
2,43:51.6,2,736,1637,0,5,929,191,469,512,601
2,43:51.6,52630,752,1652,0,5,886,187,468,553,583
2,43:51.7,1,751,1659,0,5,900,212,465,649,572
2,43:51.7,2,737,1637,0,5,930,191,469,512,602
2,43:51.7,52630,753,1651,0,5,887,184,468,555,585
2,43:51.7,1,751,1659,0,5,900,213,468,650,572
2,43:51.7,2,737,1637,0,5,931,192,469,512,602
2,43:51.7,52630,753,1652,0,5,887,185,467,556,586
2,43:51.8,1,752,1658,0,5,900,211,472,649,573
2,43:51.8,2,738,1637,0,5,929,194,465,517,605
2,43:51.8,52630,753,1652,0,5,884,186,470,552,584
2,43:51.8,1,752,1659,0,5,899,211,470,651,570
2,43:51.8,2,738,1637,0,5,924,192,468,514,606
2,43:51.8,52630,754,1653,0,5,886,184,471,555,582
2,43:51.8,1,752,1659,0,5,900,213,465,650,567
2,43:51.8,2,735,1638,0,5,929,190,469,515,597
2,43:51.8,52630,754,1653,0,5,888,187,466,556,587
2,43:51.9,1,752,1658,0,5,900,211,467,649,570
2,43:51.9,2,735,1637,0,5,927,190,469,517,594
2,43:51.9,52630,754,1653,0,5,885,185,465,555,587
2,43:51.9,1,752,1658,0,5,899,212,469,651,572
2,43:51.9,2,736,1638,0,5,934,190,466,516,596
2,43:51.9,52630,754,1653,0,5,886,185,464,554,584
2,43:52.0,1,752,1658,0,5,901,214,469,649,567
2,43:52.0,2,735,1638,0,5,930,189,467,514,604
2,43:52.0,52630,754,1653,0,5,885,185,470,553,587
2,43:52.0,1,752,1658,0,5,899,214,469,658,571
2,43:52.0,2,736,1638,0,5,928,192,469,512,604
2,43:52.0,52630,754,1654,0,5,886,186,468,553,585
2,43:52.1,1,752,1658,0,5,899,212,472,641,568
2,43:52.1,2,737,1638,0,5,925,190,469,512,600
2,43:52.1,52630,754,1654,0,5,886,185,463,556,585
2,43:52.1,1,752,1658,0,5,903,213,469,650,571
2,43:52.1,2,737,1638,0,5,937,189,468,515,605
2,43:52.1,52630,754,1654,0,5,884,184,468,555,587
2,43:52.1,1,752,1658,0,5,901,212,468,654,573
2,43:52.1,2,737,1638,0,5,934,194,469,514,604
2,43:52.1,52630,754,1654,0,5,885,184,469,555,590
2,43:52.2,1,752,1658,0,5,900,211,470,653,573
2,43:52.2,2,738,1637,0,5,931,196,471,512,602
2,43:52.2,52630,755,1654,0,5,886,187,464,553,585
2,43:52.2,1,752,1658,0,5,900,210,472,649,572
2,43:52.2,2,738,1637,0,5,925,192,469,515,600
2,43:52.2,52630,751,1653,0,5,886,187,469,555,582
2,43:52.3,1,752,1658,0,5,901,212,469,654,568
2,43:52.3,2,738,1637,0,5,927,190,465,517,608
2,43:52.3,52630,752,1654,0,5,885,187,465,555,581
2,43:52.3,1,752,1658,0,5,901,211,469,655,572
2,43:52.3,2,737,1637,0,5,927,194,468,511,603
2,43:52.3,52630,752,1654,0,5,886,186,469,553,580
2,43:52.4,1,752,1658,0,5,900,211,466,651,572
2,43:52.4,2,737,1638,0,5,934,190,469,511,602
2,43:52.4,52630,752,1654,0,5,890,185,470,554,579
2,43:52.4,1,752,1658,0,5,898,211,468,654,569
2,43:52.4,2,737,1638,0,5,930,190,466,511,600
2,43:52.4,52630,753,1654,0,5,886,184,463,553,583
2,43:52.4,1,752,1658,0,5,898,212,469,653,568
2,43:52.4,2,737,1638,0,5,930,196,468,512,595
2,43:52.4,52630,753,1654,0,5,885,185,469,552,582
2,43:52.5,1,752,1657,0,5,899,211,471,656,570
2,43:52.5,2,737,1637,0,5,925,192,469,512,603
2,43:52.5,52630,750,1653,0,5,885,189,468,553,583
2,43:52.6,1,752,1657,0,5,901,213,468,657,571
2,43:52.6,2,737,1637,0,5,931,191,467,511,603
2,43:52.6,52630,751,1653,0,5,886,187,468,554,587
2,43:52.6,1,752,1657,0,5,898,212,466,655,572
2,43:52.6,2,737,1637,0,5,929,189,471,512,602
2,43:52.6,52630,751,1653,0,5,886,185,470,557,581
2,43:52.6,1,752,1657,0,5,903,212,467,657,571
2,43:52.6,2,737,1636,0,5,926,192,469,513,596
2,43:52.6,52630,752,1654,0,5,885,188,469,554,589
2,43:52.7,1,752,1657,0,5,900,212,469,654,571
2,43:52.7,2,738,1636,0,5,932,195,469,514,598
2,43:52.7,52630,752,1654,0,5,886,185,468,557,586
2,43:52.7,1,752,1658,0,5,900,212,468,647,568
2,43:52.7,2,737,1636,0,5,934,193,469,515,604
2,43:52.7,52630,752,1654,0,5,890,187,469,557,584
2,43:52.8,1,752,1658,0,5,897,212,469,654,569
2,43:52.8,2,737,1637,0,5,927,192,469,516,603
2,43:52.8,52630,752,1654,0,5,889,185,465,555,588
2,43:52.8,1,752,1658,0,5,904,211,466,646,568
2,43:52.8,2,736,1638,0,5,926,196,471,513,602
2,43:52.8,52630,753,1654,0,5,886,185,468,552,581
2,43:52.8,1,752,1659,0,5,902,211,469,664,569
2,43:52.8,2,736,1637,0,5,932,191,465,515,604
2,43:52.8,52630,753,1654,0,5,889,185,462,553,582
2,43:53.0,1,752,1658,0,5,899,212,468,655,569
2,43:53.0,2,737,1637,0,5,929,192,465,553,603
2,43:53.0,52630,753,1654,0,5,887,186,468,554,584
2,43:53.0,1,752,1659,0,5,900,213,471,652,569
2,43:53.0,2,737,1637,0,5,927,192,469,518,598
2,43:53.0,52630,753,1654,0,5,885,184,472,553,585
2,43:53.0,1,751,1658,0,5,901,214,466,660,569
2,43:53.0,2,736,1636,0,5,924,190,469,510,598
2,43:53.0,52630,754,1654,0,5,886,184,465,552,587
2,43:53.0,1,751,1658,0,5,901,213,467,651,573
2,43:53.0,2,736,1636,0,5,931,193,469,515,597
2,43:53.0,52630,754,1653,0,5,890,185,468,553,585
2,43:53.1,1,751,1658,0,5,900,212,468,647,568
2,43:53.1,2,736,1635,0,5,922,194,470,512,596
2,43:53.1,52630,754,1654,0,5,891,187,470,552,590
2,43:53.1,1,752,1658,0,5,900,212,470,656,570
2,43:53.1,2,737,1636,0,5,927,192,471,510,596
2,43:53.1,52630,754,1654,0,5,889,186,468,552,586
2,43:53.2,1,751,1658,0,5,901,211,465,654,569
2,43:53.2,2,737,1635,0,5,926,190,468,514,597
2,43:53.2,52630,754,1655,0,5,887,185,470,554,591
2,43:53.2,1,751,1658,0,5,900,213,468,655,568
2,43:53.2,2,737,1635,0,5,929,191,469,514,599
2,43:53.2,52630,751,1654,0,5,888,185,465,555,580
2,43:53.2,1,751,1658,0,5,899,209,469,661,568
2,43:53.2,2,737,1635,0,5,926,191,470,511,600
2,43:53.2,52630,751,1655,0,5,888,185,469,554,587
2,43:53.3,1,752,1658,0,5,902,210,469,654,569
2,43:53.3,2,737,1636,0,5,932,191,469,510,599
2,43:53.3,52630,751,1655,0,5,891,187,465,552,583
2,43:53.4,1,752,1659,0,5,902,209,469,650,572
2,43:53.4,2,737,1636,0,5,929,189,466,509,602
2,43:53.4,52630,752,1655,0,5,889,185,471,553,585
2,43:53.4,1,752,1658,0,5,899,213,468,649,570
2,43:53.4,2,737,1636,0,5,925,193,468,513,598
2,43:53.4,52630,752,1655,0,5,888,186,467,551,587
2,43:53.5,1,752,1658,0,5,903,213,466,647,569
2,43:53.5,2,737,1636,0,5,930,190,468,512,599
2,43:53.5,52630,753,1655,0,5,886,186,467,552,589
2,43:53.5,1,752,1658,0,5,896,213,469,648,569
2,43:53.5,2,737,1636,0,5,927,194,467,514,597
2,43:53.5,52630,753,1655,0,5,885,187,470,556,588
2,43:53.5,1,751,1659,0,5,902,212,472,647,567
2,43:53.5,2,738,1636,0,5,935,191,467,515,599
2,43:53.5,52630,753,1654,0,5,887,185,464,552,588
2,43:53.5,1,751,1658,0,5,901,212,468,651,572
2,43:53.5,2,737,1637,0,5,931,191,470,515,601
2,43:53.5,52630,753,1654,0,5,888,186,469,554,583
2,43:53.7,1,751,1659,0,5,903,209,468,657,570
2,43:53.7,2,737,1636,0,5,927,193,469,513,595
2,43:53.7,52630,753,1654,0,5,886,185,464,554,583
2,43:53.7,1,752,1659,0,5,901,211,469,658,572
2,43:53.7,2,737,1636,0,5,928,190,469,512,594
2,43:53.7,52630,753,1654,0,5,888,186,469,553,583
2,43:53.8,1,751,1659,0,5,902,212,470,652,576
2,43:53.8,2,737,1636,0,5,929,192,467,512,591
2,43:53.8,52630,753,1654,0,5,888,184,464,553,583
2,43:53.8,1,751,1659,0,5,899,209,467,651,570
2,43:53.8,2,737,1636,0,5,927,188,468,511,598
2,43:53.8,52630,752,1655,0,5,890,184,470,553,586
2,43:53.8,1,751,1659,0,5,898,211,470,655,570
2,43:53.8,2,735,1636,0,5,930,192,468,511,598
2,43:53.8,52630,753,1655,0,5,889,187,466,556,584
2,43:53.9,1,751,1659,0,5,902,212,466,649,573
2,43:53.9,2,735,1636,0,5,930,193,465,516,598
2,43:53.9,52630,753,1654,0,5,884,185,469,554,582
2,43:53.9,1,751,1659,0,5,898,210,467,654,572
2,43:53.9,2,736,1637,0,5,929,189,467,512,600
2,43:53.9,52630,753,1654,0,5,888,186,469,555,589
2,43:53.9,1,751,1659,0,5,900,212,473,659,572
2,43:53.9,2,736,1637,0,5,925,193,469,513,599
2,43:53.9,52630,753,1654,0,5,888,187,465,552,585
2,43:53.9,1,751,1659,0,5,899,211,469,652,570
2,43:53.9,2,737,1637,0,5,937,191,468,514,601
2,43:53.9,52630,753,1653,0,5,886,188,469,556,582
2,43:54.0,1,751,1659,0,5,899,210,466,652,573
2,43:54.0,2,738,1638,0,5,935,195,471,515,601
2,43:54.0,52630,753,1653,0,5,887,186,467,557,583
2,43:54.1,1,751,1659,0,5,899,211,469,656,575
2,43:54.1,2,738,1638,0,5,933,191,468,516,595
2,43:54.1,52630,753,1653,0,5,887,188,469,557,587
2,43:54.1,1,751,1660,0,5,901,210,469,658,571
2,43:54.1,2,738,1638,0,5,932,191,466,514,600
2,43:54.1,52630,753,1653,0,5,885,186,464,554,587
2,43:54.2,1,751,1660,0,5,901,211,470,653,568
2,43:54.2,2,738,1638,0,5,932,191,468,510,601
2,43:54.2,52630,753,1653,0,5,887,187,469,550,587
2,43:54.2,1,751,1660,0,5,899,212,469,649,569
2,43:54.2,2,738,1637,0,5,927,189,468,512,602
2,43:54.2,52630,752,1654,0,5,886,186,464,551,583
2,43:54.2,1,751,1659,0,5,898,213,467,645,573
2,43:54.2,2,738,1637,0,5,934,193,469,510,606
2,43:54.2,52630,753,1653,0,5,883,185,468,553,586
2,43:54.3,1,751,1659,0,5,899,213,469,651,572
2,43:54.3,2,738,1637,0,5,930,192,466,516,605
2,43:54.3,52630,753,1653,0,5,885,186,465,552,583
2,43:54.3,1,750,1659,0,5,900,213,466,653,569
2,43:54.3,2,738,1637,0,5,927,191,466,512,604
2,43:54.3,52630,753,1653,0,5,886,184,469,554,585
2,43:54.4,1,751,1659,0,5,900,213,467,658,570
2,43:54.4,2,738,1638,0,5,937,191,470,516,605
2,43:54.4,52630,753,1653,0,5,886,184,466,555,584
2,43:54.4,1,751,1659,0,5,901,215,470,651,572
2,43:54.4,2,737,1638,0,5,927,190,468,511,604
2,43:54.4,52630,753,1653,0,5,886,186,469,553,586
2,43:54.5,1,751,1659,0,5,899,212,468,652,568
2,43:54.5,2,737,1637,0,5,934,193,464,513,605
2,43:54.5,52630,753,1653,0,5,887,185,466,555,585
2,43:54.5,1,751,1659,0,5,899,212,469,647,571
2,43:54.5,2,737,1638,0,5,936,194,469,513,604
2,43:54.5,52630,753,1654,0,5,887,185,469,552,580
2,43:54.5,1,751,1659,0,5,899,213,470,652,574
2,43:54.5,2,737,1638,0,5,933,189,469,511,604
2,43:54.5,52630,753,1654,0,5,886,187,465,554,585
2,43:54.6,1,751,1658,0,5,901,212,470,651,575
2,43:54.6,2,737,1639,0,5,925,191,467,513,602
2,43:54.6,52630,753,1654,0,5,887,187,468,552,585
2,43:54.6,1,751,1658,0,5,903,214,469,652,570
2,43:54.6,2,737,1639,0,5,927,191,467,512,600
2,43:54.6,52630,753,1654,0,5,889,186,464,553,587
2,43:54.7,1,751,1658,0,5,899,213,468,658,572
2,43:54.7,2,737,1639,0,5,928,190,469,515,600
2,43:54.7,52630,753,1654,0,5,886,185,467,553,583
2,43:54.8,1,751,1658,0,5,897,212,469,646,572
2,43:54.8,2,737,1639,0,5,937,192,469,517,598
2,43:54.8,52630,753,1654,0,5,888,188,465,554,583
2,43:54.8,1,751,1658,0,5,898,210,470,657,573
2,43:54.8,2,737,1639,0,5,931,191,469,513,597
2,43:54.8,52630,753,1654,0,5,885,185,468,555,583
2,43:54.8,1,752,1658,0,5,900,212,466,664,572
2,43:54.8,2,737,1638,0,5,927,192,469,511,598
2,43:54.8,52630,753,1654,0,5,886,184,462,553,582
2,43:54.8,1,752,1658,0,5,901,212,469,649,572
2,43:54.8,2,736,1638,0,5,933,192,468,515,595
2,43:54.8,52630,753,1654,0,5,887,186,469,552,583
2,43:54.9,1,752,1658,0,5,900,209,468,659,570
2,43:54.9,2,736,1637,0,5,930,191,467,511,600
2,43:54.9,52630,753,1654,0,5,887,188,465,556,590
2,43:54.9,1,752,1658,0,5,899,211,469,646,569
2,43:54.9,2,735,1638,0,5,937,192,469,515,600
2,43:54.9,52630,753,1654,0,5,886,184,469,553,585
2,43:55.0,1,752,1658,0,5,901,212,470,647,571
2,43:55.0,2,735,1638,0,5,934,191,467,514,598
2,43:55.0,52630,753,1654,0,5,884,183,465,556,582
2,43:55.0,1,752,1658,0,5,902,211,469,646,571
2,43:55.0,2,735,1637,0,5,931,192,467,514,598
2,43:55.0,52630,753,1654,0,5,886,188,468,554,585
2,43:55.1,1,752,1658,0,5,898,211,470,650,571
2,43:55.1,2,736,1637,0,5,931,191,467,515,604
2,43:55.1,52630,754,1654,0,5,885,184,489,552,583
2,43:55.1,1,752,1658,0,5,900,214,469,658,571
2,43:55.1,2,736,1636,0,5,931,193,467,511,597
2,43:55.1,52630,754,1654,0,5,886,185,488,553,583
2,43:55.2,1,752,1658,0,5,901,212,467,643,573
2,43:55.2,2,736,1636,0,5,936,193,469,551,602
2,43:55.2,52630,754,1655,0,5,885,186,469,552,585
2,43:55.2,1,752,1658,0,5,899,212,470,651,571
2,43:55.2,2,736,1636,0,5,937,196,468,518,602
2,43:55.2,52630,754,1654,0,5,887,187,467,555,584
2,43:55.3,1,752,1659,0,5,901,208,468,657,571
2,43:55.3,2,736,1635,0,5,934,192,466,518,603
2,43:55.3,52630,750,1654,0,5,886,186,466,554,580
2,43:55.3,1,752,1658,0,5,903,210,469,651,569
2,43:55.3,2,736,1635,0,5,929,192,470,513,602
2,43:55.3,52630,751,1654,0,5,884,185,469,554,586
2,43:55.3,1,752,1659,0,5,900,212,470,651,571
2,43:55.3,2,736,1635,0,5,933,194,469,515,599
2,43:55.3,52630,751,1654,0,5,886,185,470,553,588
2,43:55.4,1,752,1659,0,5,897,212,469,647,572
2,43:55.4,2,735,1635,0,4,934,192,467,515,
2,43:55.4,52630,752,1654,0,5,886,185,467,555,585
2,43:55.4,1,752,1658,0,5,897,212,468,659,571
2,43:55.4,2,735,1635,0,5,937,193,469,515,600
2,43:55.4,52630,752,1654,0,5,886,184,469,557,582
2,43:55.5,1,752,1658,0,5,899,210,466,657,571
2,43:55.5,2,736,1635,0,5,930,193,467,515,598
2,43:55.5,52630,752,1654,0,5,888,187,464,555,587
2,43:55.5,1,751,1658,0,5,899,212,466,651,568
2,43:55.5,2,736,1635,0,5,928,196,469,513,601
2,43:55.5,52630,752,1654,0,5,887,187,467,556,591
2,43:55.5,1,752,1658,0,5,899,211,468,653,571
2,43:55.5,2,737,1636,0,5,931,191,471,519,596
2,43:55.5,52630,753,1654,0,5,885,184,465,553,585
2,43:55.6,1,752,1658,0,5,901,212,469,660,573
2,43:55.6,2,736,1636,0,5,928,193,468,512,596
2,43:55.6,52630,752,1655,0,5,885,184,470,555,582
2,43:55.7,1,753,1657,0,5,901,211,472,651,569
2,43:55.7,2,736,1636,0,5,933,193,467,516,599
2,43:55.7,52630,753,1655,0,5,886,186,469,555,582
2,43:55.7,1,752,1658,0,5,901,210,467,655,568
2,43:55.7,2,736,1637,0,5,929,191,469,515,599
2,43:55.7,52630,753,1655,0,5,885,185,469,555,586
2,43:55.7,1,752,1658,0,5,899,212,470,652,574
2,43:55.7,2,736,1637,0,5,935,193,467,515,602
2,43:55.7,52630,753,1655,0,5,889,186,469,555,590
2,43:55.8,1,752,1658,0,5,899,212,472,659,571
2,43:55.8,2,736,1637,0,5,940,191,467,515,601
2,43:55.8,52630,753,1655,0,5,888,184,467,555,583
2,43:55.8,1,734,1659,0,5,900,212,469,652,572
2,43:55.8,2,735,1637,0,5,929,191,469,509,599
2,43:55.8,52630,753,1654,0,5,887,185,469,553,583
2,43:55.9,1,737,1659,0,5,899,212,468,645,568
2,43:55.9,2,735,1637,0,5,937,192,467,513,598
2,43:55.9,52630,753,1655,0,5,887,186,466,556,582
2,43:55.9,1,739,1659,0,5,899,211,469,659,571
2,43:55.9,2,735,1637,0,5,932,191,470,517,599
2,43:55.9,52630,753,1655,0,5,887,185,472,556,589
2,43:56.0,1,741,1658,0,5,901,212,467,642,572
2,43:56.0,2,735,1637,0,5,928,188,469,515,596
2,43:56.0,52630,755,1653,0,5,888,184,469,553,588
2,43:56.0,1,743,1658,0,5,897,209,469,657,568
2,43:56.0,2,735,1637,0,5,930,191,469,515,605
2,43:56.0,52630,755,1652,0,5,887,185,467,554,584
2,43:56.0,1,744,1658,0,5,901,211,470,650,571
2,43:56.0,2,733,1637,0,5,929,194,471,514,603
2,43:56.0,52630,755,1653,0,5,885,186,470,555,581
2,43:56.1,1,746,1658,0,5,899,213,466,656,571
2,43:56.1,2,732,1637,0,5,930,191,469,514,601
2,43:56.1,52630,755,1653,0,5,885,186,463,554,587
2,43:56.1,1,747,1658,0,5,900,213,470,653,573
2,43:56.1,2,732,1636,0,5,934,190,472,512,599
2,43:56.1,52630,755,1654,0,5,883,185,470,555,590
2,43:56.2,1,747,1658,0,5,901,212,473,649,570
2,43:56.2,2,733,1636,0,5,934,192,470,512,602
2,43:56.2,52630,755,1654,0,5,886,188,466,554,590
2,43:56.2,1,748,1658,0,5,900,211,467,646,572
2,43:56.2,2,733,1636,0,5,931,194,469,516,604
