,position,anchor_1,anchor_2,anchor_3,anchor_4,anchor_5,tag
79,1,923.0,186.0,460.0,522.0,575.0,2
80,1,939.0,187.0,488.0,500.0,578.0,3
81,1,924.0,189.0,479.0,523.0,639.0,1
82,1,928.0,186.0,460.0,522.0,588.0,2
83,1,937.0,185.0,488.0,504.0,582.0,3
84,1,923.0,188.0,481.0,533.0,637.0,1
85,1,924.0,189.0,462.0,526.0,580.0,2
86,1,936.0,186.0,492.0,503.0,573.0,3
87,1,924.0,,478.0,531.0,634.0,1
88,1,922.0,,461.0,526.0,575.0,2
89,1,939.0,,488.0,499.0,573.0,3
90,1,921.0,195.0,476.0,523.0,637.0,1
91,1,921.0,183.0,457.0,529.0,575.0,2
92,1,936.0,189.0,490.0,501.0,572.0,3
93,1,922.0,191.0,477.0,527.0,638.0,1
94,1,919.0,189.0,458.0,524.0,581.0,2
95,1,938.0,185.0,489.0,504.0,575.0,3
96,1,920.0,196.0,479.0,526.0,636.0,1
97,1,923.0,186.0,461.0,524.0,579.0,2
98,1,939.0,186.0,491.0,502.0,582.0,3
99,1,923.0,191.0,480.0,526.0,642.0,1
100,1,925.0,185.0,456.0,525.0,579.0,2
101,1,939.0,183.0,489.0,502.0,581.0,3
102,1,924.0,202.0,474.0,527.0,643.0,1
103,1,923.0,187.0,460.0,521.0,581.0,2
104,1,944.0,188.0,489.0,502.0,575.0,3
105,1,926.0,191.0,473.0,523.0,637.0,1
106,1,921.0,187.0,457.0,522.0,581.0,2
107,1,940.0,190.0,489.0,502.0,572.0,3
108,1,922.0,192.0,476.0,529.0,640.0,1
109,1,923.0,187.0,460.0,519.0,576.0,2
110,1,937.0,186.0,489.0,500.0,573.0,3
111,1,921.0,191.0,479.0,528.0,635.0,1
112,1,927.0,185.0,461.0,522.0,577.0,2
113,1,937.0,187.0,490.0,502.0,572.0,3
114,1,921.0,191.0,480.0,522.0,638.0,1
115,1,923.0,186.0,460.0,522.0,578.0,2
116,1,939.0,186.0,492.0,503.0,574.0,3
117,1,921.0,194.0,479.0,525.0,642.0,1
118,1,920.0,187.0,461.0,521.0,576.0,2
119,1,939.0,186.0,489.0,499.0,575.0,3
120,1,921.0,195.0,478.0,528.0,636.0,1
121,1,921.0,185.0,457.0,524.0,575.0,2
122,1,940.0,189.0,493.0,502.0,581.0,3
123,1,924.0,192.0,481.0,525.0,638.0,1
124,1,923.0,182.0,458.0,527.0,579.0,2
125,1,940.0,184.0,489.0,501.0,580.0,3
126,1,923.0,194.0,480.0,527.0,641.0,1
127,1,924.0,187.0,459.0,523.0,584.0,2
128,1,936.0,188.0,490.0,502.0,574.0,3
129,1,921.0,191.0,472.0,527.0,634.0,1
130,1,924.0,185.0,459.0,524.0,576.0,2
131,1,938.0,187.0,492.0,501.0,569.0,3
132,1,924.0,190.0,478.0,530.0,640.0,1
133,1,924.0,186.0,458.0,521.0,578.0,2
134,1,937.0,187.0,491.0,504.0,567.0,3
135,1,923.0,188.0,478.0,527.0,644.0,1
136,1,921.0,186.0,459.0,522.0,586.0,2
137,1,936.0,187.0,489.0,502.0,570.0,3
138,1,920.0,191.0,477.0,522.0,641.0,1
139,1,920.0,187.0,459.0,523.0,579.0,2
140,1,935.0,186.0,488.0,497.0,571.0,3
141,1,922.0,193.0,481.0,529.0,636.0,1
142,1,924.0,187.0,459.0,526.0,577.0,2
143,1,935.0,185.0,492.0,503.0,568.0,3
144,1,924.0,196.0,481.0,526.0,645.0,1
145,1,924.0,187.0,458.0,522.0,575.0,2
146,1,939.0,192.0,491.0,504.0,568.0,3
147,1,924.0,189.0,484.0,538.0,638.0,1
148,1,922.0,185.0,455.0,524.0,572.0,2
149,1,937.0,188.0,490.0,502.0,576.0,3
150,1,922.0,191.0,481.0,537.0,640.0,1
151,1,922.0,186.0,456.0,523.0,579.0,2
152,1,936.0,185.0,489.0,500.0,576.0,3
153,1,919.0,193.0,484.0,525.0,637.0,1
154,1,919.0,186.0,456.0,523.0,582.0,2
155,1,939.0,189.0,490.0,502.0,581.0,3
156,1,919.0,189.0,479.0,532.0,640.0,1
157,1,919.0,184.0,456.0,519.0,580.0,2
158,1,939.0,185.0,492.0,502.0,578.0,3
159,1,924.0,197.0,480.0,541.0,641.0,1
160,1,920.0,185.0,457.0,521.0,575.0,2
161,1,936.0,187.0,489.0,499.0,581.0,3
162,1,920.0,189.0,477.0,526.0,639.0,1
163,1,925.0,188.0,459.0,523.0,582.0,2
164,1,938.0,187.0,490.0,498.0,579.0,3
165,1,922.0,192.0,478.0,527.0,639.0,1
166,1,922.0,189.0,460.0,526.0,580.0,2
167,1,938.0,187.0,490.0,499.0,580.0,3
168,1,923.0,194.0,477.0,529.0,639.0,1
169,1,922.0,188.0,459.0,524.0,574.0,2
170,1,938.0,190.0,491.0,502.0,580.0,3
171,1,923.0,196.0,475.0,525.0,636.0,1
172,1,919.0,184.0,460.0,523.0,579.0,2
173,1,938.0,186.0,490.0,501.0,583.0,3
174,1,922.0,198.0,482.0,528.0,633.0,1
175,1,922.0,188.0,458.0,525.0,575.0,2
176,1,938.0,191.0,489.0,501.0,581.0,3
177,1,922.0,194.0,471.0,529.0,638.0,1
178,1,920.0,187.0,458.0,520.0,577.0,2
179,1,939.0,188.0,490.0,500.0,579.0,3
180,1,923.0,194.0,467.0,524.0,641.0,1
181,1,922.0,184.0,459.0,522.0,584.0,2
182,1,938.0,187.0,490.0,502.0,581.0,3
183,1,922.0,195.0,472.0,530.0,637.0,1
184,1,923.0,187.0,459.0,522.0,578.0,2
185,1,940.0,189.0,491.0,502.0,580.0,3
186,1,921.0,193.0,479.0,532.0,639.0,1
187,1,925.0,187.0,457.0,526.0,577.0,2
188,1,942.0,185.0,488.0,501.0,581.0,3
189,1,924.0,190.0,470.0,530.0,636.0,1
190,1,921.0,184.0,459.0,527.0,583.0,2
191,1,939.0,188.0,492.0,500.0,582.0,3
192,1,924.0,191.0,477.0,522.0,640.0,1
193,1,918.0,187.0,461.0,529.0,579.0,2
194,1,939.0,189.0,490.0,499.0,581.0,3
195,1,921.0,195.0,475.0,524.0,635.0,1
196,1,919.0,185.0,460.0,522.0,581.0,2
197,1,937.0,189.0,491.0,502.0,580.0,3
198,1,924.0,191.0,479.0,523.0,638.0,1
199,1,920.0,185.0,459.0,520.0,582.0,2
200,1,936.0,189.0,489.0,502.0,577.0,3
201,1,923.0,190.0,487.0,527.0,636.0,1
202,1,923.0,188.0,460.0,521.0,573.0,2
203,1,939.0,189.0,489.0,503.0,575.0,3
204,1,921.0,190.0,484.0,524.0,638.0,1
205,1,926.0,186.0,458.0,521.0,583.0,2
206,1,936.0,189.0,489.0,500.0,576.0,3
207,1,924.0,191.0,481.0,523.0,634.0,1
208,1,925.0,185.0,459.0,525.0,578.0,2
209,1,937.0,187.0,490.0,502.0,575.0,3
210,1,922.0,199.0,480.0,525.0,635.0,1
211,1,924.0,185.0,462.0,522.0,580.0,2
212,1,937.0,187.0,492.0,501.0,574.0,3
213,1,923.0,191.0,478.0,530.0,641.0,1
214,1,921.0,187.0,460.0,528.0,584.0,2
215,1,938.0,189.0,490.0,503.0,572.0,3
216,1,921.0,191.0,477.0,522.0,638.0,1
217,1,921.0,187.0,457.0,524.0,584.0,2
218,1,944.0,188.0,488.0,503.0,572.0,3
219,1,923.0,193.0,480.0,529.0,639.0,1
220,1,919.0,185.0,457.0,524.0,575.0,2
221,1,941.0,185.0,490.0,503.0,571.0,3
222,1,924.0,191.0,478.0,528.0,637.0,1
223,1,921.0,186.0,459.0,523.0,585.0,2
224,1,937.0,187.0,490.0,504.0,575.0,3
225,1,922.0,192.0,475.0,534.0,636.0,1
226,1,920.0,188.0,458.0,521.0,575.0,2
227,1,936.0,184.0,492.0,500.0,571.0,3
228,1,920.0,193.0,476.0,523.0,642.0,1
229,1,919.0,189.0,458.0,520.0,584.0,2
230,1,936.0,188.0,490.0,499.0,579.0,3
231,1,922.0,192.0,477.0,527.0,639.0,1
232,1,926.0,188.0,460.0,526.0,580.0,2
233,1,940.0,184.0,494.0,499.0,580.0,3
234,1,921.0,192.0,479.0,525.0,636.0,1
235,1,927.0,189.0,460.0,524.0,575.0,2
236,1,940.0,187.0,490.0,502.0,579.0,3
237,1,922.0,185.0,478.0,527.0,634.0,1
238,1,924.0,187.0,460.0,522.0,583.0,2
239,1,938.0,184.0,489.0,504.0,578.0,3
240,1,924.0,191.0,476.0,523.0,636.0,1
241,1,924.0,185.0,460.0,520.0,577.0,2
242,1,938.0,186.0,492.0,502.0,580.0,3
243,1,922.0,190.0,479.0,525.0,636.0,1
244,1,923.0,188.0,460.0,522.0,577.0,2
245,1,935.0,186.0,491.0,502.0,570.0,3
246,1,922.0,195.0,476.0,522.0,642.0,1
247,1,917.0,188.0,458.0,524.0,580.0,2
248,1,939.0,188.0,489.0,504.0,574.0,3
249,1,921.0,192.0,472.0,529.0,643.0,1
250,1,919.0,186.0,458.0,526.0,574.0,2
251,1,938.0,181.0,490.0,502.0,570.0,3
252,1,919.0,189.0,474.0,527.0,640.0,1
253,1,918.0,184.0,457.0,526.0,575.0,2
254,1,937.0,185.0,489.0,501.0,577.0,3
255,1,921.0,185.0,477.0,521.0,640.0,1
256,1,921.0,187.0,458.0,524.0,575.0,2
257,1,937.0,192.0,491.0,500.0,583.0,3
258,1,921.0,190.0,475.0,526.0,635.0,1
259,1,919.0,187.0,459.0,521.0,581.0,2
260,1,934.0,187.0,490.0,500.0,577.0,3
261,1,924.0,195.0,478.0,534.0,637.0,1
262,1,923.0,186.0,461.0,519.0,581.0,2
263,1,937.0,188.0,491.0,501.0,569.0,3
264,1,919.0,194.0,485.0,526.0,639.0,1
265,1,924.0,186.0,461.0,522.0,581.0,2
266,1,937.0,189.0,489.0,501.0,573.0,3
267,1,922.0,200.0,485.0,522.0,639.0,1
268,1,924.0,187.0,460.0,525.0,579.0,2
269,1,935.0,186.0,490.0,501.0,578.0,3
270,1,921.0,193.0,475.0,530.0,638.0,1
271,1,923.0,184.0,457.0,522.0,578.0,2
272,1,940.0,189.0,488.0,499.0,578.0,3
273,1,922.0,192.0,477.0,531.0,641.0,1
274,1,920.0,186.0,458.0,527.0,581.0,2
275,1,936.0,186.0,491.0,500.0,578.0,3
276,1,920.0,189.0,472.0,527.0,637.0,1
277,1,920.0,186.0,458.0,522.0,577.0,2
278,1,938.0,191.0,488.0,503.0,574.0,3
279,1,922.0,192.0,475.0,523.0,637.0,1
280,1,918.0,184.0,456.0,522.0,580.0,2
281,1,938.0,186.0,490.0,502.0,570.0,3
282,1,921.0,192.0,478.0,528.0,641.0,1
283,1,919.0,185.0,459.0,522.0,577.0,2
284,1,938.0,187.0,490.0,502.0,578.0,3
285,1,922.0,194.0,482.0,522.0,638.0,1
286,1,918.0,185.0,459.0,527.0,575.0,2
287,1,934.0,187.0,491.0,504.0,580.0,3
288,1,922.0,193.0,477.0,532.0,636.0,1
289,1,921.0,188.0,459.0,523.0,576.0,2
